,ID,AUTHOR,URL,DATE,LIKES,SHARES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
1375,869232325236923,http://www.facebook.com/115987058416365,http://www.facebook.com/115987058416365_869232325236923,03/05/2420 00:45,124.0,10.0,167.0,"Com 40 anos de trabalho, ela se prepara para fazer o maior show de sua carreira - na Praia de Copacabana. Para investigar por que Madonna segue tão atual, Cultura Estadão conversou com especialistas em música pop; confira

#estadão",facebook,NEUTRAL,0.0
1376,848797027289783,http://www.facebook.com/131180673952,http://www.facebook.com/131180673952_848797027289783,02/05/2420 19:15,52.0,14.0,163.0,"Mais de 1,5 milhão de pessoas devem estar presentes na praia de Copacabana; veja dicas para proteger o smartphone",facebook,POSITIVE,0.0
1377,848445923987054,http://www.facebook.com/193640871262,http://www.facebook.com/193640871262_848445923987054,02/05/2420 16:05,74.0,29.0,176.0,"O evento inteiro deve custar quase R$ 60 milhões para ser realizado 
",facebook,POSITIVE,0.0
1378,818928966926779,http://www.facebook.com/194506300590784,http://www.facebook.com/194506300590784_818928966926779,02/05/2420 15:31,175.0,76.0,60.0,"MADONNA IN RIO

O show da rainha do pop está cada dia mais perto e a mega estrutura do show tem chamado a atenção. Um fã de Madonna filmava a montagem do palco quando foi interrompido por um homem, que estava perto dele e começou a reclamar do show.
“Safadeza. 60 milhões pra Madonna cantar quatro músicas. E o povo sofrendo de fome. Saúde não tem, educação não tem, segurança não tem. Uma estrutura dessas aqui pra uma artistas de fora. Nosso dinheiro. E o povo merece isso?”, diz o homem que foi filmado pelo fã da cantora.

O vídeo, claro, viralizou.
Madonna fará um show gratuito como encerramento de sua turnê na praia de Copacabana no próximo sábado, dia 4 de maio. O show é patrocinado pelo banco Itaú e será transmitido ao vivo na TV Globo.

🔴 Saiba mais sobre o show no portal do BT

Veja: https://btmais.com.br/homem-se-rev0lta-com-show-de-madonna-no-rio/",facebook,POSITIVE,0.0
1379,829067465934578,http://www.facebook.com/159878894058449,http://www.facebook.com/159878894058449_829067465934578,03/05/2420 01:06,166.0,5.0,68.0,Rumores da participação da drag queen brasileira no show foram confirmados com o ensaio no palco.,facebook,POSITIVE,0.0
1380,845255764309583,http://www.facebook.com/145247469014742,http://www.facebook.com/145247469014742_845255764309583,02/05/2420 11:03,106.0,25.0,139.0,"Só acaba quando termina!

Após o show da Madonna em Copacabana neste sábado (04/05), a festa vai continuar com o DJ Pedro Sampaio no Palco Leme, entre as Avenidas Prado Junior e Princesa Isabel. Além dele, a cantora Catha também vai se apresentar e agitar as areias de Copacabana.

É o after do jeitinho que a gente gosta. Bora virar dançarina até o sol raiar?",facebook,POSITIVE,0.334
1381,851286000373735,http://www.facebook.com/1441803576032791,http://www.facebook.com/1441803576032791_851286000373735,02/05/2420 23:40,73.0,10.0,129.0,Ela acha que é quem? A Madonna?,facebook,NEGATIVE,0.0
1382,847585734072111,http://www.facebook.com/136852373848,http://www.facebook.com/136852373848_847585734072111,02/05/2420 21:22,76.0,6.0,137.0,"Anitta afirmou que virá ao Brasil para participar do show da Madonna no Rio de Janeiro. Para isso, a cantora brasileira vai abrir mão de outro grande compromisso. Saiba qual:
#TerraEntrete #Anitta #Madonna
Via: POPline",facebook,POSITIVE,0.0
1383,851595107007443,http://www.facebook.com/148914881790009,http://www.facebook.com/148914881790009_851595107007443,02/05/2420 16:30,66.0,5.0,90.0,"Confundida com a rainha do pop!🗣️😬

A atriz Monique Alfradique esclareceu a situação que passou por causa da cantora Madonna, enquanto gravava seu programa Beach Life, no Forte de Copacabana, na zona Suk do Rio de Janeiro. Ela foi confundida com a cantora, que realmente se encontra no Rio de Janeiro para apresentar o show de encerramento da Celebration Tour, nesse sábado, 4, mas levou a situação com bom humor.

Mais informações na editoria ""GERAL"", link na bio.

🎥 Reprodução

#Madonna #MoniqueAlfradique #Celebridades #Confundida 

#MeiaHora",facebook,POSITIVE,0.0
1384,846623270840691,http://www.facebook.com/122160964984,http://www.facebook.com/122160964984_846623270840691,02/05/2420 11:10,165.0,3.0,85.0,"Hotel luxuoso do Rio de Janeiro, Copacabana Palace recebe Madonna e sua equipe para show gratuito que acontece no próximo sábado, 4",facebook,POSITIVE,0.0
1385,847689234061761,http://www.facebook.com/136852373848,http://www.facebook.com/136852373848_847689234061761,03/05/2420 02:02,99.0,9.0,108.0,"Falta muito pouco ✨🎤 A cantora Madonna surpreendeu os fãs com uma passagem de som, na noite desta quinta-feira (02). Ela subiu ao palco da Praia de Copacabana, no Rio de Janeiro, onde fará um show histórico no próximo sábado (04). Vestindo uma máscara verde e um longo roupão preto, Madonna cantou alguns de seus maiores sucessos e já deu uma prévia de como será sua apresentação.

A cantora Pabllo Vittar também surpreendeu o público ao participar da passagem de som da estrela norte-americana. Ao lado de Madonna, a artista ensaiou a canção “Music” com um toque bem brasileiro! Esse show promete! #TerraBrasil #TerraEntrete #TerraNotícias #Madonna #Show #Fãs #RioDeJaneiro #TheCelebrationTour #Artista #Ensaio #PablloVittar",facebook,POSITIVE,0.0
1386,451138807594613,http://www.facebook.com/105624824375478,http://www.facebook.com/105624824375478_451138807594613,02/05/2420 13:23,106.0,14.0,90.0,"CEDAE VAI DISTRIBUIR ÁGUA DE GRAÇA PARA FÃS DE MADONNA NO RIO

A Companhia Estadual de Águas e Esgotos do Rio de Janeiro (Cedae) vai distribuir água gratuitamente em Copacabana, na zona sul da capital fluminense, de quinta-feira (2/5) a domingo (5/5). A ação acontece em decorrência da apresentação da cantora Madonna, com a turnê “The Celebration Tour”, marcada para sábado (4/5).

No sábado, dia do show, a operação será reforçada com quatro pontos de hidratação espalhados pela orla. As estruturas ficarão próximas ao palco principal, à entrada da área VIP, ao segundo palco e entre os Postos 3 e 4.

O trabalho para abastecer as bombas de água será realizado por caminhões-pipas. A iniciativa irá atender o público até as 2h de domingo.",facebook,POSITIVE,0.0
1387,869078358585653,http://www.facebook.com/115987058416365,http://www.facebook.com/115987058416365_869078358585653,02/05/2420 18:00,100.0,4.0,37.0,"‘Madonna de Niterói’? Atriz explica confusão e manda convite para a cantora: “Quer gravar o o Beach Life comigo no Forte de Copacabana?""

#estadão",facebook,POSITIVE,0.0
1388,835112248652266,http://www.facebook.com/115230991849922,http://www.facebook.com/115230991849922_835112248652266,02/05/2420 23:15,134.0,14.0,61.0,"No sábado, enquanto a multidão estiver se aglomerando na praia de Copacabana para aguardar o show da Madonna, o prefeito do Rio Eduardo Paes e o economista Armínio Fraga estarão em um outro palco no Copacabana Palace, liderando o ‘line up’ de uma conferência sobre investimentos no Rio e no Brasil. Saiba mais no blog #Capital do #JornalOGlobo: http://glo.bo/3y0be1l
 
Foto: Reprodução",facebook,NEUTRAL,0.0
1389,852776150230356,http://www.facebook.com/21539158238,http://www.facebook.com/21539158238_852776150230356,02/05/2420 19:48,137.0,2.0,80.0,Ex-Malhação reclama sem conseguir vender cerveja: 'Faturaria uns R$ 12 mil',facebook,NEGATIVE,0.0
1390,1013403023483854,http://www.facebook.com/128340450643413,http://www.facebook.com/128340450643413_1013403023483854,02/05/2420 16:17,127.0,3.0,70.0,"A noite de sábado (4/5) promete entrar para a história da música com o tão aguardado show de Madonna nas areias da praia de Copacabana. A festa, no entanto, não vai acabar quando a Rainha Pop encerrar sua apresentação. A jovem cantora carioca Catha, que é destaque na nova geração, vai subir ao palco e levar ao público sua música. CLIQUE NO LINK NOS STORIES E SAIBA MAIS!",facebook,POSITIVE,0.0
1391,856279123202582,http://www.facebook.com/101083959932439,http://www.facebook.com/101083959932439_856279123202582,02/05/2420 23:48,53.0,3.0,108.0,A rainha do pop aparecer com rosto coberto para ensaio de apresentação que rola no sábado (4).,facebook,POSITIVE,0.11
1392,743392207944961,http://www.facebook.com/1505574649732513,http://www.facebook.com/1505574649732513_743392207944961,02/05/2420 22:19,95.0,6.0,83.0,"A artista escolheu três grandes nomes, Renato Russo, Cazuza e o filantropo e sociólogo Herbert de Souza, conhecido como Betinho.

#Notícias #Metrópoles",facebook,NEUTRAL,0.0
1393,854289323408947,http://www.facebook.com/107678442653060,http://www.facebook.com/107678442653060_854289323408947,02/05/2420 17:40,68.0,2.0,87.0,"FÃS PARAENSES
Madonna já está deixando os fãs paraenses ansiosos para a apresentação gratuita do The Celebration Tour no próximo sábado (04), na praia de Copacabana, no Rio de Janeiro. Fãs que já curtiram shows da rainha do pop em outros países não querem perder o show de Madonna no Brasil. 
A estimativa da organização é que aproximadamente 1,5 milhão de pessoas acompanhem o show nas areias de Copacabana. Os hotéis próximos da praia já estão lotados para o final de semana.

A jornalista Vanessa Vieira, de 43 anos, verá pela 13ª vez um show de Madonna. Desde 2008, quando viu o primeiro show em Lisboa, capital de Portugal. Vanessa quer ver o que a diva prepara de especial para o Brasil.

“Estou extremamente curiosa. Já vi esse show em março nos EUA. Ela deve usar o mesmo repertório. Ela é perfeccionista e não gosta de improviso. Deve acrescentar alguma música, mas nada que ela não tenha ensaiado antes para turnê. Eu tô louca para saber se vai ser exatamente o mesmo show. O show dela foi projetado para arena com teto. A maioria dos efeitos de iluminação são pendurados. Inclusive tem uma plataforma na qual ela é suspensa no ar. Então estou louca para saber se vão dar um jeito ou se ela vai adaptar. O que seria inédito. A Madonna nunca altera o show dela”, reflete.

Saiba mais em oliberal.com

📷 Vanessa Vieira / Arquivo pessoal
#madonna #cultura #oliberal #amazoniajornal",facebook,POSITIVE,0.0
1394,856296053200889,http://www.facebook.com/101083959932439,http://www.facebook.com/101083959932439_856296053200889,03/05/2420 00:39,59.0,6.0,46.0,A internet não perdoa! 😂,facebook,POSITIVE,0.074
1395,843101264524951,http://www.facebook.com/143813098922,http://www.facebook.com/143813098922_843101264524951,02/05/2420 20:19,91.0,6.0,87.0,RJ distribuirá água para o público durante show da Madonna,facebook,NEUTRAL,0.0
1396,858345573004437,http://www.facebook.com/188579854517271,http://www.facebook.com/188579854517271_858345573004437,02/05/2420 23:15,62.0,0.0,72.0,A artista norte-americana se apresenta na praia de Copacabana no próximo sábado (4) #madonna #cosplay #DiáriodoNordeste,facebook,POSITIVE,0.0
1397,831639159003610,http://www.facebook.com/279744252068590,http://www.facebook.com/279744252068590_831639159003610,02/05/2420 19:00,48.0,9.0,119.0,"Madonna receberá R$ 17 milhões por show gratuito em Copacabana

🔴 Tudo sobre o mundo dos famosos você confere na coluna @bnholofote 

Confira ⤵️
",facebook,POSITIVE,0.0
1398,453692367045998,http://www.facebook.com/235263107772,http://www.facebook.com/235263107772_453692367045998,02/05/2420 16:18,31.0,10.0,114.0,"O evento inteiro deve custar quase R$ 60 milhões para ser realizado 
",facebook,POSITIVE,0.049
1399,469826929043947,http://www.facebook.com/413236892771015,http://www.facebook.com/413236892771015_469826929043947,03/05/2420 01:11,101.0,13.0,56.0,"Faltando dois dias para o show da Madonna no Brasil, a cantora subiu ao palco para ensaiar para a apresentação e apareceu usando uma máscara. A rainha do pop se apresenta no sábado encerrando turnê mundial #CNNBrasilPrimeTime https://cnnbr.app/short/c2013445578/",facebook,POSITIVE,0.0
1400,848833680619451,http://www.facebook.com/131180673952,http://www.facebook.com/131180673952_848833680619451,02/05/2420 20:15,75.0,0.0,57.0,Cantora desistiu de ir ao Met Gala para estar presente no evento na capital carioca,facebook,POSITIVE,0.0
1401,469634675729839,http://www.facebook.com/413236892771015,http://www.facebook.com/413236892771015_469634675729839,02/05/2420 17:30,46.0,1.0,113.0,"Anitta diz que não vai ao MET Gala: ""Madonna vai fazer um show em Copacabana""",facebook,NEGATIVE,0.0
1402,469612519065388,http://www.facebook.com/413236892771015,http://www.facebook.com/413236892771015_469612519065388,02/05/2420 16:45,69.0,5.0,67.0,Empresário de Madonna faz pedido aos fãs antes de show no Rio; saiba qual,facebook,POSITIVE,0.0
1403,748797664088769,http://www.facebook.com/215374435162572,http://www.facebook.com/215374435162572_748797664088769,02/05/2420 22:30,76.0,6.0,55.0,"Expectativa é oferecer 50 mil litros de água para refrescar o público
",facebook,NEGATIVE,0.0
1404,845135834322568,http://www.facebook.com/206681056128658,http://www.facebook.com/206681056128658_845135834322568,03/05/2420 01:10,23.0,8.0,76.0,"APARECEU! | Cantora fez a alegria de uma multidão de fãs na noite desta quinta-feira ao subir no palco montado em Copacabana, durante um ensaio para o show de sábado. Ao som de “Nothing really matters”, Madonna usava uma máscara verde cobrindo todo o seu rosto e um traje preto que escondia a roupa usada por baixo. 
Saiba mais detalhes: http://glo.bo/3whh262
 #JornalOGlobo",facebook,POSITIVE,0.0
1405,846996227470062,http://www.facebook.com/122160964984,http://www.facebook.com/122160964984_846996227470062,03/05/2420 00:39,57.0,4.0,52.0,"Se preparando para seu grande show no Rio de Janeiro, Madonna ensaia de máscara para sua apresentação única em Copacabana; confira as fotos!",facebook,POSITIVE,0.0
1406,1007017680786486,http://www.facebook.com/192158074155314,http://www.facebook.com/192158074155314_1007017680786486,02/05/2420 23:34,104.0,13.0,16.0,"Os flagrantes que marcam um novo futuro para as florestas doentes. Uma reportagem especial acompanhou o sucesso dos projetos de refaunação que devolvem espécies nativas aos seus habitats originais. 

E mais: as Cadeirinhas seguem viagem agora pelas ruas do Recife! 

Veja também: Copacabana já está fervendo de fãs. A cobertura do show da Madonna vai ser destaque no #Fantástico. 

É depois do Domingão com Huck",facebook,POSITIVE,0.0
1407,944502167684714,http://www.facebook.com/374270546114461,http://www.facebook.com/374270546114461_944502167684714,02/05/2420 19:47,42.0,8.0,48.0,"O megashow da cantora Madonna na praia de Copacabana, no sábado (4), mexe com a expectativa de centenas de milhares de fãs e também causa reflexos na economia do Rio de Janeiro. Um dos setores que veem com empolgação a presença da rainha do pop na cidade é o de supermercados. Um levantamento aponta que estabelecimentos no bairro de Copacabana estimam um crescimento de 18% nas vendas.

A projeção é da Associação de Supermercados do Estado do Rio de Janeiro (Asserj). De acordo com a pesquisa feita com supermercadistas do bairro, os produtos que devem alavancar as vendas até o dia do show são bebidas, principalmente alcoólicas, isotônicos, alimentos prontos e lanches rápidos.

Os estabelecimentos também aumentaram, em média, 10,5% os estoques nas lojas. Para dar conta das vendas, reduzir filas e manter reposição acelerada, as unidades reforçaram as escalas de funcionários, sendo praticamente força máxima no sábado, o que não costuma acontecer em fins de semana.

.
.
.
 #news #jornalismo #noticias #informaçao",facebook,POSITIVE,0.0
1408,479219381105758,http://www.facebook.com/103494018683362,http://www.facebook.com/103494018683362_479219381105758,02/05/2420 23:59,56.0,4.0,37.0,"A cantora Madonna subiu ao palco montado na praia de Copacabana por volta de 20h30 desta quinta-feira (2) para um ensaio prévio ao show que fará no sábado (4).

Os fãs foram ao delírio com a presença de Madonna, que usou uma máscara para cobrir o rosto.

Antes de Madonna subir, bailarinos dançaram no palco e a cantora Pabllo Vittar A filha de Madonna também apareceu atuando como DJ.

🖇 veja mais em dol.com.br

📽 Reprodução/Redes Sociais 

#Dol #noticias #madonna #riodejaneiro",facebook,POSITIVE,0.0
1409,840894984746220,http://www.facebook.com/142656675745901,http://www.facebook.com/142656675745901_840894984746220,02/05/2420 21:01,43.0,2.0,57.0,"#ISTOÉGENTE #Anitta recusa convite do #MetGala para estar no show de #Madonna no Rio: ‘Só se fala disso’. Show da Rainha do Pop, no sábado, 4, em Copacabana, deve reunir 1,5 mi de pessoas.
",facebook,POSITIVE,0.0
1410,847013894134962,http://www.facebook.com/122160964984,http://www.facebook.com/122160964984_847013894134962,03/05/2420 01:26,106.0,1.0,11.0,"À espera do show da Rainha do Pop em Copacabana, Juliana Paes conta a história super divertida de seu primeiro show da Madonna; confira!",facebook,POSITIVE,0.0
1411,852548893586415,http://www.facebook.com/21539158238,http://www.facebook.com/21539158238_852548893586415,02/05/2420 13:25,27.0,3.0,64.0,O que levar e vestir? Como curtir o show de Madonna em meio a onda de calor,facebook,POSITIVE,0.0
1412,869123865247769,http://www.facebook.com/115987058416365,http://www.facebook.com/115987058416365_869123865247769,02/05/2420 19:45,58.0,0.0,50.0,"Trânsito será interditado em Copacabana, e metrô e ônibus terão operação especial; conheça o esquema de segurança para o show que deve levar mais de 1,5 milhão de pessoas à praia no sábado, 4

(via Cultura Estadão)

#estadão",facebook,NEGATIVE,0.0
1413,829211969231751,http://www.facebook.com/176106985782488,http://www.facebook.com/176106985782488_829211969231751,02/05/2420 15:41,20.0,1.0,47.0,"As canções preferidas, a expectativa para o show e a opinião de dois fãs de Campo Grande sobre Madonna; cantora norte-americana que submeteu o showbiz à sua figura engajada e irreverente se apresenta neste sábado, na Praia de Copacabana, no Rio de Janeiro",facebook,POSITIVE,0.0
1414,834122455412773,http://www.facebook.com/356883069268,http://www.facebook.com/356883069268_834122455412773,02/05/2420 17:50,51.0,0.0,29.0,A rainha do pop Madonna quer tudo perfeito para seu show no Brasil e fez exigência à Anitta para avaliar o look da brasileira para a performance na praia de Copacabana,facebook,POSITIVE,0.09
1415,427170379957648,http://www.facebook.com/577350839272436,http://www.facebook.com/577350839272436_427170379957648,02/05/2420 17:22,46.0,1.0,43.0,Expectativa é oferecer 50 mil litros para refrescar o público #Enfoco,facebook,NEGATIVE,0.0
1416,478740437820319,http://www.facebook.com/103494018683362,http://www.facebook.com/103494018683362_478740437820319,02/05/2420 05:00,54.0,2.0,27.0,"A cantora Madonna irá se apresentar no Rio de Janeiro neste final de semana e disse que nunca toma sol. A veterana de 65 anos explicou porque evita os raios UV há algum tempo.

Madonna foge do sol para ajudar na saúde e na pele. Ela disse que faz isso desde que era jovem.

O motivo de ter sido ""salva”, segundo ela, foi evitar ao máximo os raios solares e não fumar cigarros. Em entrevista à CBN, ela afirmou: ""Até eu ter dinheiro para comprar produtos específicos, evitar essas duas coisas me salvou"".

Mas se engana quem pensa que a artista não vai à praia. Quando frequenta o local, Madonna usa normalmente roupas que cobrem o corpo inteiro e um chapéu ou boné.

Depois de ficar internada em coma induzido, após contrair uma infecção bacteriana, os médicos recomendaram que a cantora começasse a tomar sol. Mesmo contrariada, ela acatou o pedido. ""Eu odeio o sol, mas fiz isso mesmo assim, e foi muito difícil para mim andar da minha casa até o quintal e sentar ao sol"".

Embora seu show seja na praia, a estrela maior será a cantora, e não o sol, já que o evento terá início a partir das 21h45. O palco em que a artista irá se apresentar fica posicionado em frente ao hotel Copacabana Palace, no mesmo local em que acontece o réveillon carioca, em direção ao bairro do Leme. Serão 16 torres para equipamentos de iluminação, vídeo e áudio. TV Globo, GShow e Multishow vão transmitir ao vivo o que promete ser um dos grandes shows da história do país.

🖇 Leia mais em dol.com.br

📸 Reprodução/Instagram

#DOL #Madonna #Noticias #brasil",facebook,NEGATIVE,0.0
1417,469507082409265,http://www.facebook.com/413236892771015,http://www.facebook.com/413236892771015_469507082409265,02/05/2420 13:38,36.0,4.0,46.0,"Falta pouco para o show de Madonna em Copacabana, no Rio de Janeiro. A Rainha do Pop postou memes nas redes sociais para interagir com os fãs brasileiros, e deu até um ""spoiler"" do palco #LiveCNNBrasil https://cnnbr.app/short/c2013445578/",facebook,POSITIVE,0.0
1418,851301520372663,http://www.facebook.com/125020781746,http://www.facebook.com/125020781746_851301520372663,02/05/2420 15:48,22.0,0.0,46.0,"Cerca de 1,5 milhão de espectadores são esperados no show deste sábado, dia 04/05, nas areias de Copacabana.",facebook,POSITIVE,0.0
1419,850435580461534,http://www.facebook.com/275060412517621,http://www.facebook.com/275060412517621_850435580461534,02/05/2420 23:30,74.0,1.0,17.0,"Uma das estrelas da culinária capixaba está bem pertinho de outra pop star, a cantora Madonna, que está hospedada no Copacabana Palace e vai fazer um megashow neste sábado (4) na Praia de Copacabana, no Rio de Janeiro.

Entrevistada pela reportagem do Jornal Hoje nesta quinta-feira (2), a vendedora de nome Júlia diz que vende há anos torta capixaba no mais famoso bairro carioca.

Animada com o público que está na Cidade Maravilhosa e com a expectativa de bons negócios, Júlia conta que é do Espírito Santo e que vai dobrar a produção da iguaria a partir desta sexta-feira (3), véspera do show.

Leia mais na coluna de Leonel Ximenes no link: [ https://leia.ag/a/COFB/lhn5pt ]",facebook,POSITIVE,0.0
1420,843083781193366,http://www.facebook.com/143813098922,http://www.facebook.com/143813098922_843083781193366,02/05/2420 19:29,82.0,1.0,11.0,Ex-Malhação reclama sem conseguir vender cerveja: 'Faturaria uns R$ 12 mil',facebook,NEGATIVE,0.0
1421,847013647462653,http://www.facebook.com/136852373848,http://www.facebook.com/136852373848_847013647462653,02/05/2420 03:00,38.0,1.0,31.0,"A rainha do pop irá se apresentar em Copacabana antes do previsto com um ensaio geral diretamente do palco do evento. Confira os detalhes:
#TerraEntretê #Madonna #Copacabana",facebook,POSITIVE,0.0
1422,855694206594407,http://www.facebook.com/101083959932439,http://www.facebook.com/101083959932439_855694206594407,02/05/2420 03:00,56.0,4.0,10.0,"A cantora encerra a The Celebration Tour com um show para 1,5 milhão de pessoas na praia de Copacabana.",facebook,POSITIVE,0.047
1423,845556467612846,http://www.facebook.com/145247469014742,http://www.facebook.com/145247469014742_845556467612846,02/05/2420 21:04,44.0,7.0,27.0,"Gentileza na Celebration Tour!

O Terminal Gentileza vai oferecer uma linha especial direto para o show da Madonna, em Copacabana, no sábado, 04/05. O ônibus terá tarifa única de R$ 8,60 para ida e volta, e será cobrada no momento do embarque.",facebook,POSITIVE,0.096
1424,748753557426513,http://www.facebook.com/215374435162572,http://www.facebook.com/215374435162572_748753557426513,02/05/2420 20:25,22.0,1.0,47.0,"Vai curtir Madonna em Copacabana? Confira tudo o que precisa saber

https://www.tupi.fm/sentinelas/vai-curtir-madonna-em-copacabana-confira-tudo-o-que-precisa-saber/",facebook,POSITIVE,0.0
1425,842905797877831,http://www.facebook.com/143813098922,http://www.facebook.com/143813098922_842905797877831,02/05/2420 13:21,23.0,1.0,38.0,O que levar e vestir? Como curtir o show de Madonna em meio a onda de calor,facebook,POSITIVE,0.0
1426,869145195255932,http://www.facebook.com/162629758434,http://www.facebook.com/162629758434_869145195255932,02/05/2420 19:57,54.0,0.0,17.0,"Filho de Madonna chama atenção no Copacabana Palace
",facebook,NEUTRAL,0.0
1427,842825164545713,http://www.facebook.com/178276705529232,http://www.facebook.com/178276705529232_842825164545713,02/05/2420 18:30,43.0,10.0,12.0,"SHOW DA MADONNA🎶

Falta bem pouquinho para o show da Rainha do Pop! 

Confira aqui os detalhes sobre bloqueios de vias, transportes e como chegar à Praia de Copacabana. 

https://cor.rio/prefeitura-do-rio-apresenta-plano-operacional-para-show-da-cantora-madonna-no-dia-04-de-maio-em-copacabana/

#CORInforma 
#Madonna 
#MadonnaCelebrationTourInRio",facebook,POSITIVE,0.0
1428,855124119989543,http://www.facebook.com/233333650017022,http://www.facebook.com/233333650017022_855124119989543,02/05/2420 14:00,23.0,1.0,28.0,O show da Madonna em Copacabana será gratuito!,facebook,POSITIVE,0.0
1429,834655075368103,http://www.facebook.com/234473149920540,http://www.facebook.com/234473149920540_834655075368103,02/05/2420 16:16,33.0,1.0,17.0,"Admiradores da rainha do pop vão participar de excursões para o Rio, onde a cantora fará show sábado, na Praia de Copacabana",facebook,POSITIVE,0.0
1430,734802928860521,http://www.facebook.com/100114543363891,http://www.facebook.com/100114543363891_734802928860521,03/05/2420 01:20,38.0,2.0,10.0,"Festa gratuita vai acontecer em palco posicionado em frente ao principal, logo após a apresentação da cantora",facebook,POSITIVE,0.0
1431,967560731700770,http://www.facebook.com/130367077012840,http://www.facebook.com/130367077012840_967560731700770,02/05/2420 22:21,22.0,1.0,19.0,"Madonna no Brasil: boate em BH vai transmitir ao vivo o show de Copacabana

",facebook,POSITIVE,0.0
1432,842869877874575,http://www.facebook.com/178276705529232,http://www.facebook.com/178276705529232_842869877874575,02/05/2420 20:22,47.0,4.0,4.0,"👄DICAS DA BOQUINHA 🫦

Boquinha convida vocês para o show da Rainha do Pop, Madonna, neste sábado (4), na praia de Copacabana... mas fiquem ligados nos avisos importantíssimos dela! 

#CORInforma 
#zonasul
#Madonna",facebook,POSITIVE,0.0
1433,844302884383650,http://www.facebook.com/1619756431459315,http://www.facebook.com/1619756431459315_844302884383650,02/05/2420 16:36,18.0,2.0,26.0,"CEDAE VAI DISTRIBUIR ÁGUA DE GRAÇA PARA FÃS DE MADONNA NO RIO

A Companhia Estadual de Águas e Esgotos do Rio de Janeiro (Cedae) vai distribuir água gratuitamente em Copacabana, na zona sul da capital fluminense, de quinta-feira (2/5) a domingo (5/5). A ação acontece em decorrência da apresentação da cantora Madonna, com a turnê “The Celebration Tour”, marcada para sábado (4/5).

No sábado, dia do show, a operação será reforçada com quatro pontos de hidratação espalhados pela orla. As estruturas ficarão próximas ao palco principal, à entrada da área VIP, ao segundo palco e entre os Postos 3 e 4.

O trabalho para abastecer as bombas de água será realizado por caminhões-pipas. A iniciativa irá atender o público até as 2h de domingo.",facebook,POSITIVE,0.0
1434,835034338649682,http://www.facebook.com/190833037616321,http://www.facebook.com/190833037616321_835034338649682,02/05/2420 15:42,41.0,1.0,9.0,"'Fã sênior' de Madonna ganha ingresso VIP para o show, após campanha na web e porta do hotel http://dlvr.it/T6KRs8 .",facebook,POSITIVE,0.0
1435,928032655785546,http://www.facebook.com/195532160479736,http://www.facebook.com/195532160479736_928032655785546,02/05/2420 23:10,38.0,0.0,10.0,"Desde que assistiu ao vídeo de uma das apresentações de Madonna em que ela pulava corda no palco durante a turnê Sticky and Sweet, que passou pelo Brasil em 2008, o psicólogo Pedro Nava, de 33 anos, passou a acompanhar cada lançamento da rainha do pop. A paixão rendeu uma coleção com itens raros da carreira de Madonna e foi uma foto do mato-grossense em meio aos objetos que lhe garantiu um ingresso para a área VIP do show gratuito que promete levar 1,5 milhão de pessoas para a praia de Copacabana (RJ). 

LEIA MAIS EM:
OLHARDIRETO.COM.BR

#olhardireto #news #noticiasmt #madonna #madonnafans #fã #show",facebook,POSITIVE,0.0
1436,748705994097936,http://www.facebook.com/215374435162572,http://www.facebook.com/215374435162572_748705994097936,02/05/2420 18:20,35.0,1.0,11.0,"‘Vou com certeza’, dispara Anitta sobre show de Madonna em Copacabana

https://www.tupi.fm/sentinelas/vou-com-certeza-dispara-anitta-sobre-show-de-madonna-em-copacabana/",facebook,POSITIVE,0.0
1437,840963341406051,http://www.facebook.com/142656675745901,http://www.facebook.com/142656675745901_840963341406051,03/05/2420 00:19,12.0,0.0,29.0,"#ISTOÉGENTE #Madonna encerra a turnê mundial de ‘The Celebration Tour’ no Rio de Janeiro com o maior show de sua carreira. Ícone pop sobre ao palco no dia 4 de maio, na Praia de Copacabana, no Rio de Janeiro.
",facebook,POSITIVE,0.0
1438,916643090504299,http://www.facebook.com/245513265559924,http://www.facebook.com/245513265559924_916643090504299,02/05/2420 20:53,40.0,3.0,3.0,Madonna no Rio: Comerciantes de Copacabana se preparam para show histórico.,facebook,NEUTRAL,0.0
1439,838558274976248,http://www.facebook.com/246628845518037,http://www.facebook.com/246628845518037_838558274976248,02/05/2420 21:30,26.0,1.0,11.0,"Logo após a cantora deixar a pista de dança, o DJ, cantor e produtor assume os trabalhos no Palco Leme, a poucos metros do show principal. Para completar a noite, Catha sobe ao palco para abrilhantar a festa. http://glo.bo/4bDHxlh #g1",facebook,POSITIVE,0.0
1440,854256866745526,http://www.facebook.com/107678442653060,http://www.facebook.com/107678442653060_854256866745526,02/05/2420 13:40,11.0,1.0,13.0,"Fãs paraenses se preparam para show gratuito de Madonna no Rio de Janeiro 

#celebridades #famosos #novela #fofoca #cultura #oliberal #amazoniajornal",facebook,POSITIVE,0.0
